user,item
1581,3379
1502,2646
1444,5014
474,7382
1109,39
1636,675
1210,13383
1076,521
406,501
1036,10523
63,1881
596,8612
1152,848
1397,148
985,1961
1482,14998
957,11543
591,704
1259,703
628,973
1507,484
205,4316
452,214
373,294
582,6374
1832,221
936,703
1561,365
63,1893
1407,192
1175,399
276,5270
1063,11242
1770,674
853,10767
908,11211
223,850
0,54
1575,2015
1418,327
1600,8966
709,1074
1710,16525
584,1235
1704,1407
1378,305
1483,963
883,1932
648,729
1116,11478
1726,2235
754,615
1834,17306
763,1228
1352,6707
1709,16523
116,2968
999,965
1782,151
1866,372
1802,7188
968,49
1238,3374
1854,1623
797,289
71,289
971,7929
782,2071
541,8054
502,295
1155,532
990,5290
84,2394
659,1459
1673,5907
454,695
370,492
916,3705
1407,522
134,3225
616,8898
881,638
679,419
1613,15813
1081,542
1782,894
41,430
378,256
1461,2647
604,289
1536,1404
206,1103
1648,848
328,640
1202,3327
1800,674
961,11384
587,418
480,7493
1142,673
1746,4709
382,151
1050,2421
1749,2492
1550,15431
507,417
1519,1237
1525,1772
1801,623
1549,296
1225,406
1527,15268
525,3534
16,710
132,3186
764,1170
1889,211
989,11746
650,151
968,2377
1278,608
214,4436
479,498
1412,294
255,192
556,3692
38,1338
863,7325
1689,572
1439,273
487,4211
1120,3909
1601,15737
1271,2390
56,498
1278,1369
953,321
484,5800
199,232
734,371
280,5332
953,322
79,2324
388,695
335,231
1756,221
853,1385
846,6170
1801,481
945,2935
1630,1089
1178,1272
450,7196
1350,215
414,6815
1669,16130
210,1872
1272,3317
473,6702
328,455
1336,308
1655,216
844,1232
1651,2068
464,1100
616,2254
1661,2347
652,289
431,850
1800,3336
1403,2722
1301,6571
347,223
750,1089
1047,720
1568,3112
389,5593
214,213
381,527
394,695
1493,13549
1081,292
1694,447
90,338
481,668
1787,4987
376,698
755,1026
1751,10337
8,445
191,4083
894,1172
875,186
453,220
800,294
503,153
1222,2347
1381,4695
1740,1194
786,625
1833,848
1342,148
1427,424
908,1843
236,640
1113,12757
1836,279
1519,4643
375,1363
336,5922
1465,3182
1319,160
600,462
828,1125
1407,289
1239,4769
1195,2511
362,371
1071,4081
245,712
972,151
896,11125
665,450
933,3192
388,327
1270,434
712,2814
1194,13267
1713,781
1423,380
655,294
1373,1038
105,2786
1110,12740
668,821
1879,2567
696,50
1439,904
1280,6472
1824,14695
1293,11098
1847,1438
876,492
1311,894
225,49
836,700
933,9179
988,300
612,4770
1716,10609
946,11481
1260,9338
748,9944
93,727
1423,2957
563,8310
344,1403
781,178
145,2065
492,698
1659,1877
1684,16285
712,90
520,7861
1095,7827
854,10779
8,440
1336,542
1196,640
1109,1849
430,151
1750,491
457,223
925,6587
1016,676
1653,201
1313,3103
1620,15844
1536,1407
1794,616
891,708
490,1179
1063,520
120,160
1304,8448
883,7924
868,83
698,294
474,7384
961,1942
971,722
124,3105
574,377
1195,1233
211,1355
708,4708
84,624
1456,556
1879,960
1514,458
59,167
1813,7705
1303,4083
575,3189
858,7316
1190,944
1588,1023
252,1177
782,10273
1720,433
236,781
548,8144
1057,3203
1403,1039
427,512
1024,1400
1336,326
1559,4232
218,311
1881,2766
424,1968
1084,542
1127,1095
1216,1798
865,522
9,83
622,2504
1793,506
716,9654
530,7958
295,482
1659,447
529,4035
605,3201
1001,13
1787,921
1884,3222
356,326
317,695
1092,192
1066,7028
480,220
1768,8221
1513,2588
417,6881
1076,304
207,1848
1842,685
155,456
1216,221
594,722
1360,1387
1044,12190
396,6603
1607,1417
1350,5114
653,300
1626,223
1555,61
1847,17357
1390,2801
1597,517
1348,59
1445,14755
579,1109
1823,318
1607,973
1582,15640
1685,1705
690,5319
1158,8348
890,438
1078,610
1116,575
1077,1155
98,2324
1216,45
1284,480
1140,336
1596,528
247,4873
302,718
783,10288
189,3177
1328,190
276,5272
978,277
256,4969
780,5114
277,1089
1177,3363
229,59
1701,4146
1234,7926
918,894
1745,480
246,187
1827,52
1146,222
518,317
72,382
1297,312
1759,1081
1726,5553
1422,2168
1234,722
1737,4664
120,3046
277,1723
1577,727
1214,3407
1879,148
985,2232
941,1391
994,11790
1,120
1156,435
152,673
1275,903
726,311
515,596
538,76
1446,1060
407,700
485,283
1815,3706
570,4021
656,2505
1507,3783
1104,3242
226,700
462,522
1033,1444
1480,175
1174,59
1087,4348
1622,15849
1467,67
644,1235
1108,695
1859,532
742,9856
620,702
288,5403
1558,227
638,992
852,527
776,10222
1054,773
1232,3405
173,3814
1564,908
1377,418
1767,16892
1877,1508
1683,793
1363,1601
1686,371
12,582
792,317
1199,2942
1179,680
1769,12365
1057,511
1479,149
1036,12123
1522,534
1681,16253
869,10276
1788,1329
415,6848
765,712
1594,685
1859,418
1169,1090
1514,2964
946,186
1040,911
1497,464
349,750
1876,1240
778,1696
930,6171
1517,2588
514,2327
732,9782
1257,424
642,304
1369,14438
1265,393
1651,538
1884,421
498,2614
1871,718
676,586
1503,4397
861,950
568,58
1494,971
77,2237
619,1028
471,1368
1079,4713
813,1252
810,2504
805,10401
768,701
21,279
359,898
232,531
115,455
576,2612
1313,279
1463,1879
411,739
488,294
1290,1397
1033,12106
1379,3721
122,221
1467,6374
380,47
1807,17163
934,2506
724,5132
1479,701
372,536
1873,282
233,82
771,708
961,2401
1415,1455
1049,53
493,6814
979,397
1397,83
79,2291
1792,1944
1301,10175
770,2392
262,5048
1787,1907
1427,7170
380,74
39,178
590,354
24,971
481,61
226,4186
1483,71
420,349
538,1781
1763,251
945,1351
562,8298
1801,1999
1535,495
118,1090
1791,14890
670,184
684,7170
197,2065
471,2587
1044,12173
360,1731
163,1805
1823,673
374,3296
1531,2001
210,221
1031,5622
1383,1920
714,1704
1616,4576
855,2650
1766,3280
1055,12301
1800,673
900,3631
335,2582
905,3362
1454,12332
653,83
881,1100
560,853
913,2554
1783,683
142,1400
846,4262
1095,2992
715,160
74,2139
1693,16366
154,3505
1410,2575
196,1349
1298,283
850,6106
1439,234
1397,66
852,956
48,1521
1158,4300
997,153
138,151
130,3178
1141,180
1781,214
747,59
1340,531
1631,7507
1478,6042
1145,2029
675,251
1655,894
1614,91
1558,6097
1237,748
1281,685
1006,11883
1110,3222
1052,12249
139,294
1594,15710
1217,1108
1063,1053
903,536
842,527
299,431
243,279
840,322
1585,371
517,7811
230,4630
1284,2594
1739,378
398,47
1746,310
641,338
292,5462
1842,1188
937,294
167,1418
855,1950
1844,4777
938,292
1514,480
533,83
1814,995
618,184
1509,232
1239,675
1824,5096
853,6400
1525,431
842,228
1140,695
944,2589
478,1122
684,9428
326,315
673,439
374,6396
1427,192
1139,191
570,511
1638,186
947,2009
24,342
1846,11583
1243,2823
570,372
1317,534
1722,247
1666,595
269,748
583,430
655,455
1322,10996
1263,938
1606,15789
66,1967
359,460
345,202
1636,296
1289,423
1440,166
172,2793
543,8090
1300,2331
233,216
1476,1033
691,501
1530,6583
1520,2511
1555,15520
333,365
831,8780
583,527
332,649
1713,1025
619,327
368,1351
309,1172
314,2661
1603,968
172,3783
640,221
1887,17563
1029,2647
901,11175
709,866
941,372
1859,1081
1384,294
423,855
432,7007
357,5927
1833,2507
965,10229
799,6895
1354,8621
448,2885
1649,3180
130,793
896,1962
97,2608
123,3078
23,939
1372,423
984,5030
55,880
1383,3037
256,2331
1805,11707
1821,638
1682,16275
263,146
871,10932
1690,282
1348,184
760,524
983,66
1318,4383
58,1754
1744,8198
1786,1440
950,1240
1344,1123
612,4225
749,9964
886,11080
472,157
794,796
177,180
60,1391
1127,2351
1160,492
1106,520
1094,294
1420,1107
1373,327
962,1360
1287,526
405,599
923,8271
666,9274
912,11294
934,8266
841,3390
1767,16893
1617,1424
132,3183
342,1770
1273,3432
1703,16474
432,224
215,203
1787,1900
1528,61
1593,703
29,848
648,957
1782,295
1205,13347
1654,623
640,214
816,1650
1296,9664
387,1023
1145,13006
1194,13253
1037,793
247,59
308,452
80,919
1480,14985
453,228
658,3368
750,1623
676,9321
111,2910
97,596
492,1443
95,2596
450,1758
616,6279
843,510
1377,848
1414,4600
969,673
1363,6756
1183,204
1310,464
913,1178
1815,921
1615,3452
568,526
703,191
226,182
592,459
1118,12798
1087,223
1541,1503
1628,1186
1242,184
1407,496
769,2833
1807,17159
721,822
573,894
652,3281
564,8143
1733,469
1229,568
1034,312
238,1736
1231,2390
16,157
1045,336
264,5074
1441,1883
74,2154
320,58
615,373
1052,4026
1090,1699
859,10835
1225,2199
926,11397
1229,564
1441,93
1699,16395
1541,1970
183,57
1752,918
24,972
985,11717
448,2164
557,8214
1351,10100
181,3177
805,10403
938,961
1130,418
642,538
500,7679
1491,4813
1342,1914
971,908
1661,2327
921,6012
179,3868
1541,2014
1200,454
1848,11213
129,3160
414,6807
1807,17155
1390,980
1247,13631
1271,229
1680,5774
558,8252
809,327
1526,64
1376,1389
1118,12796
87,2471
1142,1971
1009,167
1686,9188
913,430
1531,1459
1132,837
551,8169
13,607
1396,310
1552,15484
51,1586
1261,285
647,9107
375,2545
1772,1095
1755,681
1548,3458
1267,61
1719,45
1853,1999
519,7847
1490,492
1413,973
200,915
26,311
548,8130
113,802
438,167
887,673
949,1501
112,151
1328,191
518,7838
872,1176
1594,2164
1623,15851
1786,528
152,3461
1211,505
1005,50
1429,5643
751,673
593,50
957,748
803,200
1176,4599
511,609
1550,4542
315,1504
1088,9781
177,1405
87,2464
1538,317
622,304
1477,3567
873,726
1864,10385
1863,13622
1881,201
1418,517
797,478
1259,228
727,8197
1084,1389
659,711
65,101
641,973
1457,290
228,47
772,2507
1622,50
1083,12521
1241,520
782,1948
1631,12049
1745,16755
1230,184
875,289
379,603
1554,1112
625,957
519,7843
1335,2134
563,231
864,223
1250,12560
1782,286
1448,1702
225,534
943,921
558,8232
1338,292
133,969
1865,286
1887,2932
516,4947
467,1794
1383,894
440,950
44,450
287,5238
1232,192
327,4303
236,536
980,538
417,773
1819,3107
1450,338
1100,720
21,431
151,943
1405,911
1838,683
708,527
1002,1404
115,1450
1526,703
1854,2718
665,293
927,973
959,3566
124,346
712,1094
649,5224
227,314
1065,12385
87,2028
411,1146
66,1961
726,1033
372,6386
534,91
148,13
1496,1391
50,1575
568,673
1545,423
1464,1213
1026,12039
1301,1766
1876,17512
1891,1100
495,2005
1383,149
1109,2641
355,174
668,2599
894,962
1521,458
255,372
908,157
1752,701
1071,1240
509,491
881,52
1539,556
124,460
416,1700
1698,992
1508,15193
1046,492
1307,1440
1327,724
812,3399
432,7011
1328,1146
1573,2424
1280,759
1747,733
432,3273
692,4600
959,11576
396,483
616,438
926,1854
75,251
540,1034
881,593
1405,1104
1313,314
1161,155
831,10605
806,1994
4,239
1477,219
373,1028
1461,325
959,11570
1822,1863
830,6455
756,300
303,1306
1517,7651
787,695
1002,8278
580,371
992,1385
1226,184
129,1000
332,340
1426,675
90,2528
772,149
1757,227
139,3151
1403,564
629,283
208,204
1486,2164
1033,1438
1816,17202
1723,61
672,729
1733,2920
1466,151
962,5507
1444,10625
859,1482
1097,2534
1455,2958
1543,627
62,1868
1157,2168
1731,422
384,1435
516,7770
365,883
1387,1630
805,8473
593,8569
1633,1197
1027,12065
1170,13152
1279,8630
186,418
809,326
547,295
504,989
864,7039
1162,748
404,6660
1143,12992
1046,12097
1270,1943
1321,250
1725,520
1762,45
586,1442
1725,414
1707,2594
199,1401
1171,3633
1319,14004
598,8624
1042,12155
638,9031
968,1766
1375,287
551,525
170,2743
830,1031
744,9894
972,2512
969,294
403,371
1631,211
373,327
1855,63
893,1699
113,492
1618,167
1013,4742
438,832
89,421
1156,13064
449,93
1299,433
613,8831
453,214
603,83
422,1801
1278,3064
1341,5515
236,83
843,58
1712,1663
454,517
1189,700
897,2355
511,909
749,9958
1847,3227
1788,945
1802,2211
1786,419
1098,221
399,6620
1571,1272
586,460
1350,1511
1232,13520
954,1107
1110,9252
1805,289
1769,6679
534,1919
335,417
246,2115
1316,673
130,66
1510,447
34,1208
357,6189
131,299
1734,623
1417,65
843,497
96,487
213,519
512,4182
926,11396
792,369
1166,1675
1206,1110
1887,17580
1192,13228
1211,1240
817,10507
509,492
1504,3282
1561,83
1165,184
1746,255
1088,527
598,448
1195,3813
677,9339
448,343
1038,12128
359,512
1635,277
672,908
1427,7649
203,4294
668,807
1710,314
956,343
1286,5322
1138,1921
1846,11490
550,2447
1428,531
1573,12934
1835,17318
317,492
827,3112
714,8805
658,228
589,6062
623,8936
95,153
1411,1431
1777,14415
1351,14234
442,7139
775,1067
214,4438
1736,821
1374,14450
1024,4773
524,316
1162,2053
266,3598
1520,593
1129,412
1307,903
118,3019
1437,304
1356,383
1642,324
1496,15105
597,4528
480,206
1333,14084
1438,1959
585,1039
1126,7351
1881,511
45,1461
1481,10078
243,286
134,439
836,1802
1595,3077
214,2211
1414,2119
628,5038
1832,418
1763,3538
684,538
879,1028
749,9956
536,8004
1306,2788
450,3663
1250,292
979,685
1218,371
132,412
1152,13036
762,66
1139,1194
1280,5836
214,4449
458,47
890,1233
22,312
985,11715
392,525
669,83
1773,3640
260,5006
236,160
1210,1155
1861,346
1333,13768
1466,14908
1183,2262
927,167
1841,1653
688,850
1507,6126
1801,528
932,304
1487,3374
252,3425
1475,2454
907,598
1309,2835
1538,897
1459,2541
1384,10659
108,928
1639,1759
1572,10639
1595,2003
1418,6251
616,5317
1823,59
746,283
989,7047
1435,959
1134,12927
768,10163
1852,83
1582,15628
1578,5755
426,1978
1469,452
523,7880
1243,369
1262,850
1675,3085
1663,16067
1265,13729
1776,259
1042,11343
448,293
1464,600
686,1406
1201,940
1779,16957
370,3829
597,684
414,1217
327,5844
1530,422
1108,349
1067,1100
816,294
1005,55
538,8023
1883,14109
1276,184
332,5876
1436,292
302,4517
1343,1081
1809,700
682,6008
1417,8509
1772,2327
1608,4610
1365,285
298,5513
1108,420
1347,2682
1536,854
775,2839
1404,1234
244,1533
762,834
1629,148
226,527
1302,419
1208,1233
1812,17175
1193,4364
1364,708
969,11620
721,1779
963,448
1836,529
767,4481
1051,7566
150,82
664,215
246,2538
1402,371
1890,401
1244,1991
1287,4168
999,11851
339,277
915,1696
1212,1400
1567,15574
1033,517
1469,1452
252,66
1053,3181
1833,415
1880,251
1296,963
1070,6064
169,493
1841,3390
1666,3433
480,216
567,992
736,3296
1306,283
1528,323
183,3967
1222,950
131,295
989,221
1867,286
1238,1095
526,7931
1787,2939
1331,3640
506,538
1462,90
1132,1240
1540,2100
1850,1105
1238,282
1632,285
610,1146
648,9118
1417,697
689,1344
1698,532
1692,492
863,1213
612,3520
89,211
1629,955
1799,8392
1603,10380
555,731
648,4285
800,2079
1735,1121
254,1450
1763,3534
1045,83
1785,1552
1545,191
1571,13804
315,1360
1799,727
598,146
1080,3273
997,10340
696,9527
980,293
410,6750
171,228
1247,2999
1235,346
1736,497
1456,430
29,82
502,4471
754,6611
1750,16806
411,1624
911,455
1767,5907
793,305
1009,69
1450,151
926,372
953,494
145,3356
247,378
188,4039
1063,621
565,8355
1166,299
1052,1501
126,3143
394,460
432,2089
177,85
1808,148
1881,4472
19,821
773,181
595,224
1279,697
333,2587
635,988
1843,1824
839,302
690,9472
1186,452
1168,12575
1773,243
1516,157
1254,13656
846,493
283,700
860,10302
1652,6
1224,13481
711,720
321,700
1565,680
1374,148
1095,711
1478,4187
697,1859
1325,459
853,10750
752,9998
776,8664
1663,1077
771,282
1822,720
1190,327
937,6892
1154,715
98,709
1260,1784
1581,3864
1028,292
51,283
680,444
735,9808
1134,10467
1082,673
1654,1230
213,320
1788,937
1223,4704
1094,2068
295,761
816,380
905,460
1013,11929
639,3394
1520,15251
405,6683
772,4072
1815,2366
514,608
1468,729
1029,1285
368,6352
415,3484
1793,3998
67,1992
455,294
358,5028
4,250
297,519
529,4178
456,1506
1043,3526
1093,1675
795,153
1480,2644
252,59
350,2774
1180,286
1116,577
484,3620
627,419
1716,285
1062,1372
820,164
810,120
386,1449
1016,4456
1866,406
1653,190
860,10837
301,480
742,9846
836,2837
1198,2769
266,845
444,2594
328,285
1563,2146
1221,193
1522,1672
957,4232
809,290
1090,1956
1032,424
515,7759
191,805
162,1385
989,11755
498,1442
633,2571
217,4466
1234,729
449,3692
1861,185
359,1368
473,7363
1876,700
1333,323
159,3627
20,858
1132,8140
1297,304
1840,3265
896,11127
75,2164
1107,530
696,821
883,11040
535,295
405,3317
155,453
812,10445
1458,3605
912,11265
1319,13330
206,1095
1541,2324
176,3854
939,1237
292,1070
1686,10025
717,83
1756,16840
1488,320
60,1334
243,3276
111,2887
1676,2083
1297,781
934,59
944,3916
686,83
1790,283
623,294
599,3429
801,3251
317,4610
658,2359
603,8668
1006,232
853,10758
1531,911
428,2943
303,1779
1030,406
497,7350
645,8081
627,538
108,927
1189,506
310,49
575,2068
87,2022
1360,5921
1136,50
1062,61
40,371
96,203
699,748
578,2478
786,2028
38,1332
1782,3109
1010,3802
105,363
524,7888
115,1919
1266,293
1771,418
1549,300
688,1805
1538,7234
1153,6311
82,1669
580,224
1017,11952
1107,364
1485,887
1622,69
84,2397
124,327
71,292
1782,83
1448,480
1352,2522
1554,97
1517,184
857,327
863,2159
227,695
733,273
1394,14530
1485,7835
1397,710
656,2886
652,455
1605,4818
1201,2942
1524,15257
1884,1381
82,444
1774,16914
1838,304
1773,10267
647,9104
1085,788
1218,3783
69,2014
1490,315
1406,2650
1468,832
1403,727
509,184
513,1998
1407,2420
641,322
963,579
1295,12508
200,4238
509,327
1802,469
1550,15435
492,894
1042,3618
1082,251
832,1338
773,8892
629,948
816,942
422,854
1557,519
459,1267
1653,176
968,289
1184,7067
199,167
167,3699
1081,3037
169,2801
954,1504
1232,13526
870,531
175,3837
408,6723
463,252
401,1881
1857,1349
1414,1039
1529,261
375,726
522,7878
1432,832
212,4418
170,3744
1365,492
102,374
838,167
1669,16133
1494,423
878,10989
1616,1406
550,469
697,685
1686,187
1121,3425
1818,296
1665,438
68,460
151,3439
1663,16063
1417,3186
865,836
497,2380
1767,9621
1050,4922
636,282
264,75
1423,9427
903,155
1866,2575
1304,1504
394,61
8,202
670,748
1738,853
1254,2506
1466,14903
1019,1366
811,288
1810,423
555,1330
97,2614
2,156
326,3180
555,945
1374,14453
130,346
339,293
1612,517
101,2712
4,255
1386,3059
1218,327
704,5765
955,969
321,5772
80,1794
1481,64
183,542
1473,292
550,1446
1770,83
890,47
953,1446
252,64
120,950
266,3490
965,1146
976,4008
1743,870
1748,4360
1230,8220
1470,14923
1514,312
75,2162
1189,1962
307,214
122,3062
983,3414
1668,16111
184,1802
194,848
1660,59
1014,7663
158,349
1317,283
233,3712
456,1403
1682,6
679,1231
329,492
790,2444
1785,486
1602,295
1441,1113
1360,14371
42,1425
535,7989
1647,412
854,82
1560,6081
505,206
67,1995
1294,66
167,3384
470,290
1792,1618
1781,2767
1734,148
1873,39
677,3453
1630,231
1479,399
851,10742
1887,17579
1052,53
1127,458
265,706
1254,3367
846,854
466,245
826,1351
1334,371
1109,203
1194,13245
578,193
791,304
650,8644
1311,296
175,3835
1358,78
809,323
680,9409
468,7312
1880,61
1544,401
34,1212
1197,203
1468,1417
550,321
1132,720
1266,49
877,70
1242,1716
890,598
999,2641
1556,4600
795,977
1021,10742
1856,151
125,695
974,2549
942,11442
1067,7606
1546,157
866,1510
735,1098
1086,204
8,448
604,3465
1795,83
1277,7568
81,220
829,897
634,300
1611,908
605,1109
49,1550
257,53
503,69
1125,151
735,9805
1064,12378
1486,286
1439,3280
534,83
237,4719
260,2371
910,722
688,506
1800,700
374,5647
314,480
342,1155
1215,2538
1352,1375
398,57
64,521
662,187
75,279
1097,621
1737,6705
484,7541
1378,346
1484,10073
258,4144
769,1101
1344,192
1225,1854
526,7927
1602,527
1384,82
678,9365
1505,15158
731,2513
870,1032
1792,17039
1221,13468
1396,59
1578,2522
106,2803
219,292
1872,483
872,1844
1869,17478
1795,4600
1223,2005
1134,10364
1677,11779
676,66
86,2427
851,10736
1764,90
1114,293
1454,5812
288,701
1340,192
635,1873
313,5342
1335,14112
216,327
741,11
85,1844
1272,2562
404,6662
802,1387
865,2047
573,233
1651,2506
728,230
675,346
1324,1985
1387,10394
902,460
92,211
302,5563
293,3356
1152,4711
1102,896
1116,5537
790,6120
624,4456
844,2164
947,294
1691,203
17,768
981,327
645,189
431,221
1036,561
1309,13972
1630,480
918,83
1371,338
1652,282
1691,16357
1381,4071
693,9503
1647,1230
725,9736
1734,2562
556,197
1339,14137
1010,71
795,10372
1077,3249
1879,1370
482,7505
821,1461
1039,2049
592,294
714,3201
1383,323
1688,16344
1439,14070
772,60
1201,13318
156,2441
1176,675
85,1038
644,1677
782,4669
367,244
1705,4783
986,4375
947,327
883,11045
318,512
1378,1444
1181,542
1806,17135
1446,1053
392,462
105,343
1097,12602
193,4153
646,8694
979,3659
1364,1230
289,346
1310,770
886,464
337,1004
1403,5719
711,2106
48,182
954,4374
91,2531
1724,542
534,155
1396,700
1085,49
1386,1034
1648,1028
1321,781
1146,1503
1627,3157
652,458
1542,709
116,2970
1337,745
233,4669
1332,225
1683,294
390,296
1173,1763
159,1975
269,541
354,1977
838,2815
1661,221
1723,203
429,6969
1657,16041
196,4187
1885,3812
1614,478
1117,48
1674,12016
1224,2128
55,899
824,184
1622,78
447,923
1642,5823
1657,16036
200,4235
422,960
1595,1034
60,177
53,1653
1266,2523
95,272
1154,2837
279,176
899,11149
710,181
1268,1360
429,744
18,304
1860,465
1729,7234
1194,13250
749,1907
1664,2327
762,227
450,2504
364,6295
880,311
545,184
797,1370
1346,9278
1331,4951
882,11035
303,3171
1484,5460
1463,1151
1235,327
223,842
1629,325
917,1587
1765,1420
572,1342
714,214
875,181
849,3195
1111,215
339,904
530,181
1298,343
3,205
716,227
973,323
1413,204
1272,9398
1164,1983
1513,164
903,310
869,5424
1228,155
666,853
1867,4099
36,1262
924,223
1218,298
1633,1360
1797,2793
283,850
1716,15240
355,1240
49,1272
1723,16585
1381,4690
872,2188
1365,184
961,623
788,3374
1436,1383
913,2195
757,314
1019,1400
1155,372
34,866
968,905
1100,12629
103,1245
1342,894
464,1294
1437,6425
935,455
39,957
399,1849
1268,973
1674,16196
528,593
654,5828
1638,259
1355,14314
43,300
255,1532
522,1094
1714,2431
4,268
95,532
1177,626
1136,286
210,181
220,4497
1381,5393
1491,66
28,871
794,483
1801,1109
497,6715
156,3561
910,11254
1466,635
1078,1707
1646,7005
314,2815
1166,320
1483,15024
326,5826
1339,6003
901,759
239,282
601,232
1683,289
873,10946
1769,66
1545,563
19,508
1182,3451
159,1949
266,700
835,530
414,2302
113,2931
699,3691
464,911
533,3178
664,1289
1485,1679
616,612
131,450
1142,1746
1884,216
195,1477
548,8139
1303,2830
1261,894
1773,261
873,2818
1564,1351
871,4138
1667,3637
1098,2149
1542,7042
374,491
404,6655
6,354
1202,3401
513,701
1110,12739
440,859
1123,153
1043,320
993,8071
1298,83
914,361
1326,473
236,683
447,4711
491,1187
1075,291
241,319
419,872
1784,6970
202,83
221,933
1218,905
1807,17160
406,1176
1462,14847
1273,1403
153,64
1728,16628
1566,3081
1207,91
1678,2818
517,155
1426,532
156,2421
1145,11742
1353,14263
1712,272
1095,3238
1234,13545
421,61
287,5390
376,6400
1629,1942
1850,2941
817,640
1284,217
542,4720
270,5141
964,1446
946,2844
1687,6968
704,556
1850,61
394,2506
1111,201
775,909
1868,674
1440,406
65,1945
562,221
1261,82
1443,219
1761,1509
1280,1627
701,9566
1101,192
880,2424
1544,1482
514,192
815,2641
187,4014
1881,1630
1500,1418
1704,1797
1481,709
323,1367
56,66
1516,2315
192,4135
1270,221
831,2082
1543,729
289,317
1613,8292
1381,7181
73,2118
1459,1888
791,492
980,251
1374,952
285,327
1609,222
903,3276
163,848
431,217
1879,1962
490,759
792,455
897,6620
763,10108
167,2328
1263,1351
930,11401
1778,1064
1208,211
1669,16127
390,540
373,6385
284,1704
551,469
230,1368
1282,148
66,201
304,3295
674,293
1717,460
1472,460
425,4912
229,282
160,506
326,1449
355,151
1292,221
33,1189
1485,223
135,3236
724,9727
585,702
435,283
14,668
603,521
477,49
1670,52
1244,2844
1488,183
754,1089
745,9909
762,10097
1335,14114
402,151
238,4748
189,180
488,1237
1450,673
1332,596
1265,2438
20,66
722,69
1590,697
135,167
805,185
1820,151
573,4472
323,148
337,5946
367,6326
1554,15515
604,4042
1139,871
181,1704
1773,611
1622,412
1090,12552
1086,3654
722,6525
1841,708
825,47
1676,293
503,7690
282,3522
1395,286
705,894
1329,460
1685,9009
1591,82
1241,1066
1236,2590
1115,728
940,505
361,6252
1081,7604
1403,201
540,3826
73,1381
1886,83
546,8121
1033,458
236,695
350,6123
1221,13467
970,599
254,346
1481,621
1441,53
1162,684
1601,444
203,4283
1685,6727
214,4435
1176,285
194,223
1788,221
1113,12746
1191,6420
659,996
1340,930
742,3244
1179,462
671,556
1185,680
407,222
280,699
363,49
1001,4201
1319,6586
981,289
952,11526
636,61
421,868
374,1798
204,4299
1495,3376
1410,2991
670,3919
1697,698
570,201
1519,1664
621,1036
1262,13704
175,989
1787,2047
1211,227
345,805
1014,279
1629,200
874,10955
309,5633
1586,748
1160,360
1291,7681
552,1663
1310,7649
1555,232
487,66
171,859
1764,16880
1063,9265
1455,14789
58,1761
1521,687
543,945
1882,8140
1850,815
689,946
988,3687
1200,4786
860,1391
1238,517
167,3698
399,1714
273,406
1081,12514
805,469
1122,950
1628,214
465,372
1300,6536
357,2236
144,283
1161,322
1373,282
1397,980
792,251
1345,7138
1349,11361
270,62
1725,437
1356,14331
1071,701
1855,897
433,223
1739,12793
1635,640
1493,1990
988,3665
1281,8960
1761,16859
856,1435
36,41
131,459
717,1440
441,289
339,1450
1265,13717
325,511
450,698
362,2431
1732,3210
278,1151
393,251
1406,14571
35,184
950,527
358,6214
1153,1240
100,2652
1883,15824
1872,699
22,478
959,850
1382,10443
1757,697
1428,6166
860,1934
96,2598
1702,11080
168,1408
722,593
1363,14409
1330,5337
192,728
1497,61
199,149
1285,475
1391,7116
1218,681
1804,1736
1701,11180
1314,247
160,148
1353,14258
1031,327
1409,894
373,3167
530,61
485,492
1396,5299
1244,423
755,522
1355,5269
1462,12697
651,999
1706,2804
325,1035
416,1704
832,6162
1050,1480
482,1381
58,1762
779,10237
1595,151
413,3906
76,2188
1123,1877
934,418
1760,5555
1420,2718
898,2354
16,383
1887,1100
343,6052
490,531
377,1397
1573,1174
714,59
1360,426
1313,323
1461,1339
1576,493
542,8080
595,399
1077,2471
603,1367
1070,853
1232,3407
1319,3221
1333,327
851,10726
1644,282
147,845
1216,220
1055,1935
620,915
1380,1025
1353,983
332,459
129,781
1633,2420
1664,6
746,9915
412,1389
1783,59
854,6405
1805,192
223,4526
1801,7
1065,2793
258,1623
547,5363
1882,17527
653,251
1117,60
1371,894
580,706
1832,892
375,6398
1034,424
1352,1381
1292,4646
356,6184
324,2413
1469,2068
961,6026
584,201
635,92
1192,841
1382,14478
325,406
409,37
88,2488
994,10385
1804,11264
881,1004
388,224
539,75
554,203
1545,6924
330,1450
522,422
1785,3008
1040,1095
428,947
648,2763
104,2575
1627,6178
1868,298
803,950
1078,11691
1571,1171
332,5878
887,283
1780,430
1857,1347
907,1098
905,311
728,191
823,2448
809,300
862,2915
1098,3127
1870,292
1623,2077
418,500
1718,16543
1883,7966
1210,6971
1749,16798
478,1961
1881,308
580,973
831,6712
1887,17572
425,6935
48,1349
1342,201
1516,11063
1458,14813
1845,2023
1668,16104
1518,412
1626,15887
1639,8031
939,372
690,327
139,299
367,6340
278,5314
1618,10485
1216,209
778,197
788,9224
1042,6679
1268,430
698,906
605,8703
1624,7951
1050,12233
1710,83
1639,6012
1595,4652
923,6742
1605,15781
681,894
366,486
495,1038
75,538
1609,200
1346,7597
982,11697
898,969
446,520
1008,47
284,150
693,2079
444,1081
617,423
